"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodyaccjerkmagstd" "fbodyaccjerkmagmeanfreq" "fbodygyromagmean" "fbodygyromagstd" "fbodygyromagmeanfreq" "fbodygyrojerkmagmean" "fbodygyrojerkmagstd" "fbodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
"11" 11 "LAYING" 0.264097762830189 -0.0183115442962264 -0.116446313113208 -0.777859636275472 -0.657548776850943 -0.770749787433962 0.613156489245283 -0.0122178453415094 0.119584238830189 -0.979754630943396 -0.976819137358491 -0.951782636415094 0.0585946220603774 0.0452834938 0.0344869418834717 -0.783981550773585 -0.722458119886792 -0.865963215660377 -0.0145561955660377 -0.0799581000943396 0.086952569245283 -0.815549141528302 -0.810203880716981 -0.775083047483019 -0.11941410969434 -0.0409973773018868 -0.0576900755754717 -0.80479979809434 -0.868164082490566 -0.825614095283019 -0.725023144641509 -0.761061911641509 -0.725023144641509 -0.761061911641509 -0.782224958132075 -0.764114771056604 -0.753695684490566 -0.776601910566038 -0.843881280566038 -0.851450411830189 -0.779064281773585 -0.677344722811321 -0.80188722509434 -0.778263083433962 -0.670335531660377 -0.772253984660377 -0.173048563326415 0.0805082310660377 0.0963137488716981 -0.79486571454717 -0.737855376937736 -0.854521160943396 -0.792400361509434 -0.725446026037736 -0.87594373 0.0141339323207547 -0.127261879396226 -0.0611912209435849 -0.774018482075472 -0.820874927924528 -0.764660499584906 -0.829732698301887 -0.806103031415094 -0.800298165849057 -0.00468556526415094 -0.191336800011321 -0.0331566677660377 -0.75242169409434 -0.804061293018868 0.109123738133962 -0.758532660075472 -0.773041023773585 0.240248856539623 -0.797838472641509 -0.801469783207547 -0.0290411395792453 -0.857831883509434 -0.854340673962264 0.174009168735849 0.0976190663722642 0.0450268302309434 -0.107247497667925 0.0676692737169811 -0.450180598490566 0.0846498946811321 -0.0690890577509434
"12" 12 "LAYING" 0.267519499166667 -0.0184549085615 -0.1106334638 -0.690618255116667 -0.614614165816667 -0.682969347416667 0.647624823333333 0.0905665091683333 0.0677059110583333 -0.980216165166667 -0.9696090155 -0.957503171666667 0.07366612024 0.00564621146333333 0.0171629652256667 -0.712270611416667 -0.6869309364 -0.79558575232 -0.0333703267 -0.0547226205333333 0.11443947296 -0.7896440855 -0.7547922635 -0.748057647333333 -0.096804388275 -0.0461176904508333 -0.0570433799141667 -0.787084661166667 -0.823305450966667 -0.8073382517 -0.640767358966667 -0.69146077655 -0.640767358966667 -0.69146077655 -0.714226175216667 -0.69959735575 -0.696640019966667 -0.765100504268333 -0.809630561833333 -0.826526786198333 -0.712272893275 -0.637464235266667 -0.7269610895 -0.6838019051 -0.62769527343 -0.6857693482 -0.154221193841667 0.0671398392716667 0.10836803388 -0.73347854395 -0.709105374183333 -0.785266828638333 -0.717407158933333 -0.684337620891667 -0.804687981833333 -0.0129576686233333 -0.18182162722 -0.0951894404833333 -0.751657135166667 -0.771899756306667 -0.740023904316667 -0.8031021287 -0.749004540766667 -0.775189294666667 -0.0564770926333333 -0.162136863193833 -0.0757727754516667 -0.68117060285 -0.745698430516667 0.154855289911667 -0.700983900683333 -0.699463255696667 0.205178587783333 -0.780985637 -0.797341092333333 0.0065052817 -0.831256926216667 -0.833229156066667 0.15368934454 0.0754450642723333 0.00580782416666667 0.0116681734083333 0.02161726581 -0.48207250475 -0.007465845195 -0.0324331949916667
"13" 13 "LAYING" 0.284864781923077 -0.01918455417425 -0.109035277119231 -0.640046115673077 -0.594619674067308 -0.656888915848077 0.590934078923077 0.0796968758386538 0.0979850410307692 -0.975598537884615 -0.968570636730769 -0.960764898076923 0.0734583830192308 0.0237542899105769 -0.0106342276038462 -0.669871318882692 -0.664424149788462 -0.776260695170962 -0.0270977985961538 -0.0793417421180769 0.0932870714517308 -0.752070070115385 -0.731897373538462 -0.706128840461538 -0.1408427745 -0.0280437817807692 -0.0423872928403846 -0.765510949423077 -0.808810538538462 -0.786945831730769 -0.600117508526923 -0.646145188519231 -0.600117508526923 -0.646145188519231 -0.679533722394231 -0.668792341390385 -0.670667494442308 -0.728306815903846 -0.790166619423077 -0.810651338076923 -0.661637994796154 -0.610039335911538 -0.697604749230769 -0.632915513596154 -0.612805176667885 -0.663003149042308 -0.195313482 0.0795809202288461 0.141784367276923 -0.689250825346154 -0.681195803807692 -0.756598995 -0.679539783173077 -0.669539943480769 -0.794586031538462 -0.008862050475 -0.145358099190385 -0.0586231788173077 -0.705834670211538 -0.741033782119231 -0.699961181480769 -0.768290361461539 -0.730331952019231 -0.73548605 -0.0550958834788462 -0.124002913998077 -0.00878813229807692 -0.632534797867308 -0.709951084980769 0.152255817530769 -0.662913360196154 -0.678012614192308 0.199381202728846 -0.749720184942308 -0.762472673653846 0.026387563275 -0.808584525769231 -0.827629507884615 0.192456471825 -0.028152694075 -0.0229947355865385 -0.0182623209673077 0.0580049275961538 -0.403985169230769 0.00425918671153846 -0.0598238141961538
"14" 14 "LAYING" 0.279038222857143 -0.0208060269316607 -0.117957488033929 -0.479289615214286 -0.321640392244643 -0.436380298507143 0.704311626964286 -0.0410434840035714 0.066166477 -0.937808857857143 -0.930351603571429 -0.911458129107143 0.0863708422464286 -0.00651564088392857 -0.0189790985241071 -0.530262219548214 -0.474153423946429 -0.673691540839286 -0.0196394183446429 -0.0784179008875 0.0766401997821429 -0.63999124875 -0.543877402535714 -0.517257849678571 -0.077155166675 -0.0436465760232143 -0.0424251000839286 -0.643423769714286 -0.682810409821429 -0.640967221180357 -0.380670647308929 -0.446134263053571 -0.380670647308929 -0.446134263053571 -0.528968224089286 -0.510679354246429 -0.447059985982143 -0.527273267053214 -0.659561487214286 -0.683103188646429 -0.508698939875 -0.367601734207143 -0.5207760985 -0.46995783275 -0.343469295705357 -0.438255040428571 -0.292410159464286 -0.0176816403446429 -0.0159483334017857 -0.561999978107143 -0.504846098383929 -0.6513534825 -0.539912218464286 -0.476468301831429 -0.694765831589286 -0.166153112357143 -0.325750163274821 -0.229981069126786 -0.577701989614286 -0.579672668839286 -0.517118391535714 -0.662459810892857 -0.530046905517857 -0.5637495955 -0.14089403275 -0.172157580848214 -0.0975346199446429 -0.436836783892857 -0.540468811446429 0.0303902190089286 -0.503701954196429 -0.525085543089286 0.0902766756607143 -0.581779931053571 -0.578441956410714 -0.0450260121357143 -0.692668265946429 -0.695330453875 0.145812855482143 0.0235491851719643 -0.0935238377783928 -0.074706071125 -0.0397533461839286 -0.519467662946429 0.102510758169643 -0.0332220741589286
"15" 15 "LAYING" 0.29286686504 -0.0209991845782 -0.120921052968 -0.47912483806 -0.36503756544 -0.48923661402 0.7369054144 -0.063201121294 0.006540235112 -0.9590113784 -0.9411857312 -0.9302861178 0.023864255912 0.050297396606 0.055154749468 -0.5452425262 -0.506658866 -0.70866767108 -0.058978120124 -0.042354312508 0.059249665992 -0.63789925338 -0.59120276976 -0.53884371136 -0.08039572328 -0.02902705301 -0.05136316393 -0.68389312002 -0.75248870592 -0.6928965574 -0.4101930668532 -0.44421538486 -0.4101930668532 -0.44421538486 -0.56006749304 -0.531086539862 -0.4806606161664 -0.554480664768 -0.7202539576 -0.7411949628 -0.502977871104 -0.4060929579 -0.562537419134 -0.470763335946 -0.38673766254 -0.49271349366 -0.289036814718 -0.044496002848 -0.0353372810798 -0.552882248406 -0.529623685268 -0.6816181985896 -0.5789512998 -0.516209123758 -0.7345385482 -0.1003469017672 -0.280825246668 -0.18312426712 -0.5914753952402 -0.62989898634 -0.54881553286 -0.654942695718 -0.57566666112 -0.5819833227 -0.16608834383 -0.25103555954 -0.104122463552 -0.450267697586 -0.52897053442 0.01617421401 -0.5203290587 -0.5499572946 0.161466221466 -0.6145638181 -0.5932652741686 -0.109127547454014 -0.73945730052 -0.76278461928 0.126355746166 -0.098832743737 0.162021037446 0.19024564482 -0.04804201112 -0.560312124 0.113936131432 0.015358936814
"16" 16 "LAYING" 0.276685527209302 -0.0181153721843023 -0.107720186383721 -0.551643570623256 -0.437166102361628 -0.57389227855814 0.761083974069767 -0.0579187755581395 0.0703840920926744 -0.973625916046512 -0.959863071860465 -0.94467777755814 0.107034025046512 -0.0139021684860465 0.00521051891441861 -0.592758476744186 -0.560076100652326 -0.771119496186046 -0.0575979579372093 -0.0617564246162791 0.103861889143023 -0.686128792034884 -0.638887801976744 -0.632066249244186 -0.100612453396512 -0.039570736427907 -0.0488768393355814 -0.710348723604651 -0.791010060453488 -0.724179989616279 -0.487288380033721 -0.548503080160814 -0.487288380033721 -0.548503080160814 -0.614412781627907 -0.594723293635465 -0.561947614251163 -0.628958784023256 -0.751214820465116 -0.788426659418605 -0.568372296767442 -0.47736757912907 -0.651110548406977 -0.546616641413953 -0.453390474686046 -0.569340000674419 -0.221670409333721 -0.0203057646023256 -0.0180420989695349 -0.614173604497674 -0.586844707430233 -0.749908646418605 -0.607429626604651 -0.561202986095349 -0.791566494883721 -0.102198353918605 -0.273775028853488 -0.176133211115465 -0.627576567930233 -0.686957970324419 -0.6186440977 -0.706442485558139 -0.617937825186047 -0.672428521313953 -0.112062045306977 -0.209760654787209 -0.0574065089906977 -0.550148101677907 -0.618743280574419 0.0429108953238372 -0.585746060851163 -0.610582910267442 0.16164028 -0.67788201277907 -0.662375666488372 -0.0528039605125581 -0.787981232209302 -0.805008417790698 0.128334437480233 0.020598184944186 0.00591261924418604 0.0794202607732558 0.0560816718401163 -0.589971710581395 0.10967701494186 -0.0355741094988372
"17" 17 "LAYING" 0.286859114509804 -0.0201862201058824 -0.114778029588235 -0.661189008568628 -0.584042589062745 -0.691883331058823 0.711710037843137 0.021318585254902 0.0758605075490196 -0.969047174313725 -0.964108932941176 -0.945834192352941 0.0543573376947059 0.0146251134864706 -0.0223473256001961 -0.686878158788235 -0.664439511117647 -0.808557764529412 -0.0145352823882353 -0.0923837581529412 0.072802078372549 -0.747123955117647 -0.741871105745098 -0.696520833333333 -0.105756270392157 -0.0408648289686275 -0.0475263592509804 -0.749557180980392 -0.824765121117647 -0.783822588470588 -0.62313883014902 -0.646023429939216 -0.62313883014902 -0.646023429939216 -0.702008027117647 -0.683920534 -0.658462093135294 -0.699847071580392 -0.800452359996078 -0.808345293921569 -0.670314303588235 -0.603255085196078 -0.733377173019608 -0.658575003705882 -0.601050633764706 -0.695227311333333 -0.155799683336078 0.0438616350098039 0.033692580027451 -0.698761510137255 -0.68780284054902 -0.791716446980392 -0.702737932039216 -0.662405802862745 -0.823948669686275 -0.00593147959607843 -0.195089652245098 -0.107982144637255 -0.701774855882353 -0.753300593098039 -0.693750641509804 -0.762423388058823 -0.738339918823529 -0.726377503 -0.0988785045098039 -0.179251898352941 -0.0837910916470588 -0.641162252058823 -0.705224240215686 0.0851717439392157 -0.672726560529412 -0.700888311764706 0.178791230085882 -0.731136150117647 -0.731494585 -0.0794002242370588 -0.809422682666667 -0.821224553352941 0.0874841033568628 -0.0586834415264706 0.0339936957941176 -0.0632190332156863 0.0351521302784314 -0.521133291372549 0.0432618199607843 -0.0349596781607843
"18" 18 "LAYING" 0.276145535930556 -0.0184295812572222 -0.116430243838889 -0.667666357972222 -0.579639446306944 -0.642923294805556 0.719287203611111 0.0375707233888889 0.0921926775736111 -0.963426807916667 -0.956805264722222 -0.937487465416667 0.0666357480694444 0.0244847071247222 0.0124437303522083 -0.681416645944444 -0.651037857736111 -0.758507197152778 -0.012946866625 -0.0923613397583333 0.0922050442833333 -0.75616417625 -0.708976113805556 -0.713441322319444 -0.0969734831791667 -0.0310385352875 -0.0432597814166667 -0.749146550694444 -0.770767256027778 -0.759823723291667 -0.610742935922222 -0.652292302416667 -0.610742935922222 -0.652292302416667 -0.679070810583333 -0.659277200722222 -0.647291248661111 -0.704098649263611 -0.762368211819444 -0.763306905902778 -0.676011594055556 -0.597417179638889 -0.676654616166667 -0.665720548847222 -0.597557748625 -0.654816288944444 -0.189085045394444 -0.00106059842777778 0.0938681695305556 -0.698490195881944 -0.670766257454167 -0.741270637194444 -0.692775383097222 -0.653762577743056 -0.774828002097222 0.00738047551805556 -0.201429607138889 -0.102174451716667 -0.706941344404167 -0.720031709041667 -0.697095238097222 -0.773040380708333 -0.707299345458333 -0.747011756388889 -0.06324084165 -0.124966348156944 -0.0135090225416667 -0.641716050722222 -0.71342587675 0.0978740388194444 -0.654622242694444 -0.668518856097222 0.213079509430556 -0.724506458654167 -0.743882744166667 0.0107079624583333 -0.770381816986111 -0.772085197083333 0.135767192705556 0.0321612016527778 0.0274723335263889 -0.0644913629 0.00851753454166667 -0.539141373055556 0.0397956883194444 -0.0537955633798611
"19" 19 "LAYING" 0.256962277011429 -0.0231653301268571 -0.0970116448857143 -0.615690038871429 -0.528888063671429 -0.6190482995 0.685228976571429 0.0401870746714286 0.124301933978571 -0.960296163857143 -0.947373539714286 -0.925057331671429 0.08946768146 0.0114873425568571 -0.0195496207502857 -0.650429952582857 -0.618501275042857 -0.771924591442857 0.00120244815428571 -0.0810009025428571 0.0912348887127143 -0.747715401 -0.689504887391429 -0.674554694071429 -0.0930986837142857 -0.0489686232071429 -0.0531551327385714 -0.7412693343 -0.796800372857143 -0.752501294785714 -0.55997335686 -0.598679802728571 -0.55997335686 -0.598679802728571 -0.6625347435 -0.634502341382857 -0.627730172557143 -0.681214717485714 -0.77364050068 -0.789642505385714 -0.636755322142857 -0.554525093442857 -0.6681299815 -0.609050704814286 -0.546554247557143 -0.624413669751429 -0.220332670905714 0.00315408997142857 0.0877387843271429 -0.671865446942857 -0.643669923794286 -0.754647897571429 -0.660237221528571 -0.617923080914286 -0.788253608285714 -0.0292377554428571 -0.219117264131429 -0.118738107397143 -0.690495426828571 -0.715448113442857 -0.661992770604286 -0.767035906857143 -0.679433954214286 -0.70991913 -0.09065723485 -0.155737643191429 0.00318221937857143 -0.596916924057143 -0.664173429854286 0.0641867519071429 -0.631589519514286 -0.6424545644 0.144397526909 -0.713715242371429 -0.7161266286 -0.0452375676928571 -0.791472833 -0.802676628571429 0.117892672577143 0.0193644974042857 -0.0521987735028571 -0.104066534221429 0.0208880953314286 -0.503521834 0.0406191620471429 -0.0780867969514286
"20" 20 "LAYING" 0.01413256 -0.0537658843446479 -0.000880416480281692 -0.699291855507042 -0.577296947408451 -0.659500848597183 0.354376504873239 0.196478939542254 0.22464252561831 -0.623598661056338 -0.792831050253521 -0.730489933366197 0.153637587080282 -0.0684682217923944 -0.0338772263922535 -0.843592616042254 -0.79113349284507 -0.872352477901408 -0.0319340705028169 -0.108453050730986 0.185832308774648 -0.807514126352113 -0.812681128204225 -0.80349786 -0.0919959511774648 -0.0437135515042254 -0.0452758333929577 -0.840568356338028 -0.874402194591549 -0.867907912394366 -0.55833992215493 -0.485538263352113 -0.55833992215493 -0.485538263352113 -0.839100047605634 -0.800054508253521 -0.719344896704225 -0.738189702366197 -0.872440638140845 -0.855067608197183 -0.735950159859155 -0.652589964673239 -0.746397055197183 -0.687365769708451 -0.571068607239437 -0.646728923016901 -0.270383846508451 -0.0598595706521127 -0.0795419110943662 -0.846326754253521 -0.800359141690141 -0.858846725492958 -0.855396182633803 -0.795858251723944 -0.884797792056338 -0.0216373438450704 -0.264413171943662 -0.143190800007042 -0.773717059159155 -0.822375734366197 -0.794459655774648 -0.819504377887324 -0.810590122112676 -0.82602970271831 -0.173844152952113 -0.21637263751831 -0.0809510726239437 -0.60222659943662 -0.516459039401408 -0.110139436579437 -0.800963512084507 -0.800290375352113 0.121134963253521 -0.780738153309859 -0.759011358422535 -0.201251026494789 -0.862304368338028 -0.857483854507042 0.00593310195211268 0.00818608572802817 0.0890792015197183 -0.0796472314309859 0.0337048425676056 -0.190312811802817 -0.0984814481126761 -0.167084085353521
"21" 21 "LAYING" 0.25936135686747 -0.0173019443503614 -0.112558170674699 -0.7176484248 -0.643076272104819 -0.731807909963855 0.66485636373494 0.0170528272807229 0.104381565166265 -0.982315119518072 -0.971807732891566 -0.959451507108434 0.0709759735108434 0.014517059544747 -0.000179877719759035 -0.723156678510843 -0.711184586981928 -0.834519163048193 -0.0436894386480723 -0.0693985994120482 0.0895172839451807 -0.767059338024096 -0.773810514337349 -0.754503227277108 -0.0951844727108434 -0.0441082038915663 -0.0554124651493976 -0.789184597626506 -0.84617487355253 -0.816035832253012 -0.678082113289157 -0.706548504325301 -0.678082113289157 -0.706548504325301 -0.738635059048193 -0.723414478871084 -0.703691130321687 -0.728654053156626 -0.82658074826506 -0.833564121493976 -0.722165596843373 -0.659537400427711 -0.768440222163855 -0.716712449445783 -0.657251589240964 -0.73413984726506 -0.12302243626 0.0392230505578313 0.0560803025674699 -0.737948733277108 -0.727845523244578 -0.822749492060241 -0.732995333518072 -0.712893811120482 -0.845163239445783 0.0287482627445783 -0.16247295163253 -0.0993570868614458 -0.731444361626506 -0.788799674638554 -0.744574879686747 -0.77976304460241 -0.768492376612048 -0.781421426192771 -0.0971126714549398 -0.158915892793976 -0.0774431449722892 -0.69706848420241 -0.758308128783133 0.121238224433735 -0.720584838072289 -0.729378850662651 0.154718528493976 -0.765570307325301 -0.752911423951807 -0.0631023512421687 -0.837619586973494 -0.840858845325301 0.115172988083133 0.120400223960241 -0.0226806674977108 -0.00678833066265061 -0.0107914341566265 -0.497907202650602 0.0545505543012048 -0.0635206346325301
"22" 22 "LAYING" 0.264429551555556 -0.0198792869377778 -0.110172152533333 -0.734277623666667 -0.667218034503333 -0.715758557133333 0.617441568055556 0.0763102689611111 0.137485054368556 -0.976773451 -0.969674647444444 -0.940866439111111 0.0824488355555556 0.0102948558146667 0.00103143521933333 -0.757289318755556 -0.737770848038667 -0.838962875233333 -0.0489280190511111 -0.0710278480633333 0.0745648446755556 -0.779345222088889 -0.780135310444444 -0.742149540855556 -0.0765907211666667 -0.0586215824833333 -0.0597527800255556 -0.816436153333333 -0.855478072888889 -0.824353516933333 -0.686386078762222 -0.721133181288889 -0.686386078762222 -0.721133181288889 -0.764781020422222 -0.749502970944444 -0.707605886548889 -0.736816508466667 -0.839008032177778 -0.850402075111111 -0.744487387557778 -0.690312932363333 -0.759747993633333 -0.731048308695556 -0.677968156022222 -0.71701439128 -0.15543273378 0.0287676435688889 0.0586810380186667 -0.768375370618889 -0.751452378933333 -0.822261341111111 -0.767796296027778 -0.741293290657778 -0.854712316533333 0.00518553613022222 -0.190627535002667 -0.0742384215522222 -0.746797008111111 -0.797973109933333 -0.74191519369 -0.791436114411111 -0.773808464433333 -0.767280935733333 -0.100113948653333 -0.1795669638 -0.0469832318088889 -0.719576192944444 -0.766664119411111 0.0678768564777778 -0.7429008386 -0.758950494333333 0.198087683027778 -0.773381690111111 -0.760618614 -0.0591259591150978 -0.851338981 -0.859724288722222 0.0923249886055555 0.0809917939811111 -0.00453822122333334 0.0933882805581111 -0.0898729406444444 -0.454546595222222 0.00425542379111111 -0.0862715613844444
"23" 23 "LAYING" 0.287391927638889 -0.0203840421461111 -0.109394246494444 -0.525925502491667 -0.379072134108333 -0.502962123527778 0.685867819861111 -0.0210087840138889 0.0525190751513889 -0.966471566944444 -0.953108951527778 -0.936564293611111 0.0976473485625 -0.0108436006034722 -0.00474873697041667 -0.539212547513889 -0.504265174245833 -0.710681894722222 -0.0336268367930556 -0.0798512242763889 0.0851888298402778 -0.652251131847222 -0.585443403227778 -0.544204525722222 -0.076154428165 -0.0301833717055556 -0.0306686524579167 -0.661342494819444 -0.734899646611111 -0.66438332725 -0.444848738066528 -0.499891214680556 -0.444848738066528 -0.499891214680556 -0.559593492858333 -0.528072556536111 -0.504478871569444 -0.5699183000625 -0.703668428888889 -0.716372777736111 -0.529754379836111 -0.41678312654375 -0.580841515375 -0.526133393944444 -0.400503822313889 -0.503296507384583 -0.220422531830556 -0.0327720516783333 -0.0291204645970833 -0.553420939358333 -0.526985200333333 -0.68353090525 -0.56651610952875 -0.513898985897222 -0.736810133888889 -0.0929720163402778 -0.242773545891667 -0.198867760977778 -0.585660818986111 -0.622242969097222 -0.537409918559722 -0.676107867986111 -0.571755010604167 -0.59149281325 -0.127688064580556 -0.169583018080556 -0.0858379798015278 -0.487989494902778 -0.586781968202778 0.030344225625 -0.520407756027778 -0.541882741961111 0.129202960790278 -0.609108300811111 -0.621380944111111 -0.0280102494763889 -0.715451145763889 -0.738773263888889 0.0969435738055556 -0.0670259602541806 -0.00701066345833333 0.021549553625 -0.0764847928208333 -0.510945993611111 0.0808406439680556 -0.0233303775125
"24" 24 "LAYING" 0.284055703611111 -0.0165695834501389 -0.113529634194444 -0.710061285513889 -0.588845100159722 -0.668107427708333 0.633776992361111 0.0542534275708333 0.09564787025 -0.982768971944444 -0.970111360833333 -0.959490838611111 0.0597984536097222 0.0277650653230556 -0.00385739907805556 -0.719024941343056 -0.655390092236111 -0.794966267944444 -0.0273736519291667 -0.0947908063888889 0.0775627699430556 -0.778206843323611 -0.721166186347222 -0.708335740944444 -0.0828928135458333 -0.0336788647208333 -0.0476968743638889 -0.765829426125 -0.824507954305556 -0.775104112583333 -0.647702062227778 -0.683211353027778 -0.647702062227778 -0.683211353027778 -0.709944046236111 -0.696332784430556 -0.680672870179167 -0.717223725194444 -0.800095103055556 -0.815644399458333 -0.719519097861111 -0.607636275377778 -0.717996298291667 -0.707525448402778 -0.605938598358333 -0.669631291506944 -0.208805767125 0.0700748385111111 0.0894681114166667 -0.735346892833333 -0.676304459541667 -0.783397681805556 -0.727473761361111 -0.656635380152778 -0.805448191305556 -0.0338866588527778 -0.174793315652778 -0.110973862236111 -0.732820618736111 -0.752068057541667 -0.699374610888889 -0.793672363083333 -0.708502202125 -0.739260022791667 -0.0527841830361111 -0.182915448736111 0.0165280515773611 -0.680557503615278 -0.735050012908333 0.108342036974722 -0.699940217141667 -0.694020873875 0.14213051467125 -0.749498377361111 -0.746526747916667 -0.0183893725055556 -0.821661088652778 -0.821262075708333 0.0986674051805556 -0.00595578673472222 0.0497296910888889 -0.0173574933902778 -0.0484861760138889 -0.473598921527778 0.0224271640416667 -0.0518707089652778
"25" 25 "LAYING" 0.28545480369863 -0.012908632570411 -0.0995751241958904 -0.748797836972603 -0.67372751264863 -0.74188739809589 0.702019235068493 -0.0347224017054795 0.0876543037945205 -0.974965235479452 -0.949969097534247 -0.932373246438356 0.0735634174465753 0.00305275171452055 -0.0165480691380822 -0.76152871269863 -0.730104331246575 -0.842459791506849 -0.0341197788190411 -0.0705312354273973 0.0876076847 -0.807418886232877 -0.805857861109589 -0.773744874931507 -0.0967275561808219 -0.0537100505534247 -0.0490165319958904 -0.818676748493151 -0.873265452520548 -0.829336323287671 -0.703267978863014 -0.719275841547945 -0.703267978863014 -0.719275841547945 -0.768193755465753 -0.744286528853425 -0.742430586569863 -0.786871214013699 -0.850811132054795 -0.864730373328767 -0.761888281986301 -0.684915709410959 -0.773416523863014 -0.744892510489041 -0.689608389315069 -0.745802274753425 -0.15631000710137 0.047485665809589 0.0714844626794521 -0.772516847082192 -0.743044598630137 -0.831106728630137 -0.771457614712329 -0.734433441506849 -0.852642042328767 0.0388860100931507 -0.137660752894521 -0.0969071756617808 -0.773219871041096 -0.818784027109589 -0.76344770469863 -0.819525987534247 -0.800333312424658 -0.79857623260274 -0.0655443809739726 -0.170269752428767 0.0370010341424658 -0.716915186745205 -0.765957728369863 0.0887616899438356 -0.741550629273973 -0.749901785561644 0.231555324041096 -0.809327070027397 -0.809901530684932 -0.0494965357608219 -0.865742308835616 -0.873646777808219 0.15399789847411 -0.0573622253012329 -0.0189253163232877 0.105224903465753 -0.0645573810506849 -0.533998186164384 0.0983903244917808 -0.0525197377010959
"26" 26 "LAYING" 0.297012615394737 -0.0141924554181579 -0.101532990013158 -0.423439196815789 -0.306405745675 -0.453905154934211 0.812282400105263 -0.0783365265921053 0.0130119736276316 -0.965520894736842 -0.948387698421053 -0.925796555131579 0.0821220676039474 0.0144935707555263 0.00196709588026316 -0.453512946410526 -0.426000336217013 -0.658121731776316 -0.0424588269013158 -0.0679463403868421 0.0935322175131579 -0.588401944531579 -0.580480320013158 -0.520516674078947 -0.137633383473684 -0.0559644334630263 -0.037563870618421 -0.61584509459079 -0.717863629592105 -0.631970719868421 -0.351837039894737 -0.424696400013158 -0.351837039894737 -0.424696400013158 -0.478782618394737 -0.446288937355263 -0.458833401210526 -0.528732366978158 -0.673986996710526 -0.694362596447368 -0.455532623592105 -0.337904613527105 -0.533783971342105 -0.413083847013158 -0.336069288061842 -0.456962865231579 -0.251856848832895 0.00745117298289474 0.0246775896592105 -0.487291512832895 -0.455895846472368 -0.635588727644737 -0.468067655764474 -0.432746467377632 -0.679722218960526 -0.119071751247368 -0.269902234105263 -0.187750176786224 -0.523558664421053 -0.618552427703947 -0.496156641994737 -0.611376902486842 -0.567340157947368 -0.575430077855263 -0.161627085631579 -0.187205028514474 -0.077332369175 -0.409465021217105 -0.525248731644737 0.0912102642263158 -0.440056841842105 -0.460376069236842 0.156956858370789 -0.596563929428947 -0.56866832068421 -0.0644411084036842 -0.701138664394737 -0.708629556447368 0.113458545627632 -0.0791036312657895 0.0451357382036842 -0.0956220354342105 0.0840293472302632 -0.64206754118421 0.127853833697368 0.00795640688289474
